,smooth,smooth,smooth,smooth,smooth,disk,disk,disk,disk,disk,spiral,spiral,spiral,spiral,spiral,bar,bar,bar,bar,bar,merger,merger,merger,merger,merger,disturbed,disturbed,disturbed,disturbed,disturbed,ring,ring,ring,ring,ring,irregular,irregular,irregular,irregular,irregular,bulge,bulge,bulge,bulge,bulge
14,0.8299,0.0824694556251653,0.686,0.933,10,0.1456,0.07699668102515127,0.067,0.295,10,0.1834,0.3210957628012069,0.0,1.0,10,0.1583,0.32020828291042763,0.0,1.0,10,0.1147,0.22962774222641305,0.0,0.636,10,0.2061,0.4188541114357918,0.0,1.0,10,0.2566,0.37114573358123837,0.0,1.0,10,0.1333,0.21939312761443658,0.0,0.5,10,0.3985,0.30127921711705685,0.0,0.75,10
15,0.48504918032786887,0.2687868068581187,0.0,0.95,61,0.48668852459016393,0.27179315302778856,0.025,1.0,61,0.5525737704918033,0.3202280676339075,0.0,1.0,61,0.17104918032786884,0.18852801968845445,0.0,0.821,61,0.03080327868852459,0.0883241793380369,0.0,0.5,61,0.18063934426229508,0.24854637614114636,0.0,1.0,61,0.3324098360655738,0.33394332738002025,0.0,1.0,61,0.18472131147540985,0.2624850555204709,0.0,1.0,61,0.45449180327868854,0.21307343201744788,0.0,1.0,61
16,0.7757599999999999,0.21920030413604205,0.114,1.0,25,0.19508,0.21490403284567122,0.0,0.829,25,0.16032,0.27513431871239424,0.0,1.0,25,0.139,0.27870235018743567,0.0,1.0,25,0.19132,0.2885307204903261,0.0,1.0,25,0.1418,0.2162276963450026,0.0,0.714,25,0.18628,0.3311923559906941,0.0,1.0,25,0.030440000000000005,0.07890240807478564,0.0,0.333,25,0.5786,0.2982982288471277,0.0,1.0,25
17,0.48514999999999997,0.34324707611742,0.026,0.927,20,0.4871,0.3349478985407165,0.049,0.921,20,0.57795,0.38202610478453186,0.0,1.0,20,0.17875000000000002,0.1853789504316979,0.0,0.524,20,0.09695000000000001,0.20510753918756605,0.0,0.789,20,0.14345,0.25588123787166744,0.0,1.0,20,0.15914999999999999,0.2631382016315661,0.0,1.0,20,0.12275,0.2023482862476686,0.0,0.667,20,0.20725,0.20577603435723382,0.0,0.571,20
18,0.35431250000000003,0.32508946845445486,0.0,0.927,16,0.63225,0.3276627331062638,0.024,1.0,16,0.713,0.3273715524191638,0.0,1.0,16,0.21675,0.26083621936635515,0.0,0.897,16,0.1060625,0.20165464495848673,0.0,0.721,16,0.2300625,0.2598564908431832,0.0,1.0,16,0.1145625,0.2084645353531387,0.0,0.6,16,0.2521875,0.3357823141560616,0.0,1.0,16,0.3110625,0.23962761909540675,0.0,1.0,16
19,0.51075,0.25799875050697024,0.028,0.902,20,0.46325000000000005,0.2567322740255222,0.073,0.917,20,0.5619,0.3324540173982118,0.0,1.0,20,0.22115,0.27158177502607905,0.0,0.8,20,0.09535,0.23632499366672785,0.0,1.0,20,0.1943,0.3215588838602872,0.0,1.0,20,0.22279999999999997,0.36657929421527397,0.0,1.0,20,0.23345000000000002,0.31967985218767986,0.0,1.0,20,0.22815,0.1982980943189478,0.0,0.621,20
20,0.4246666666666667,0.35988592468708575,0.0,0.829,12,0.54625,0.353854907348401,0.14,0.98,12,0.6425,0.33815744047034446,0.0,1.0,12,0.3565,0.3395849070422729,0.0,1.0,12,0.020833333333333332,0.07216878364870323,0.0,0.25,12,0.3481666666666667,0.35947204552670226,0.0,1.0,12,0.2544166666666667,0.31810531656079316,0.0,0.917,12,0.1845,0.250665840585357,0.0,0.6,12,0.40225,0.17693662193513862,0.0,0.625,12
21,0.364,0.2265554780078924,0.04,0.718,14,0.6126428571428572,0.23929209930795625,0.231,0.96,14,0.646,0.27503146673118645,0.25,1.0,14,0.27014285714285713,0.3038951886988106,0.0,0.814,14,0.17149999999999999,0.2560101410251014,0.0,0.795,14,0.12335714285714286,0.14780944444835678,0.0,0.429,14,0.25885714285714284,0.3054683307626195,0.0,1.0,14,0.14278571428571427,0.20279022073653757,0.0,0.667,14,0.34885714285714287,0.15721756465917744,0.0,0.611,14
22,0.3416428571428572,0.2867694348971117,0.0,0.758,14,0.6332142857142857,0.28999951686204545,0.212,1.0,14,0.6887857142857143,0.269839034232641,0.125,0.979,14,0.27314285714285713,0.3302600041326081,0.0,0.951,14,0.12035714285714286,0.1740082257749979,0.0,0.528,14,0.24014285714285716,0.37261856288514855,0.0,1.0,14,0.3002142857142857,0.3447220013891748,0.0,1.0,14,0.08935714285714287,0.11119186961343833,0.0,0.333,14,0.38321428571428573,0.215080013222782,0.0,0.6,14
23,0.7904333333333333,0.1575070186358063,0.4,0.952,30,0.16833333333333333,0.1635345230521221,0.019,0.581,30,0.18480000000000002,0.2528770179492327,0.0,1.0,30,0.14313333333333336,0.3179186334131178,0.0,1.0,30,0.09816666666666667,0.2244564443322999,0.0,1.0,30,0.16413333333333335,0.2510371223178142,0.0,1.0,30,0.12526666666666667,0.2547559932405007,0.0,1.0,30,0.1061,0.2351041368679288,0.0,1.0,30,0.522,0.36581255799412754,0.0,1.0,30
24,0.82812,0.1519230397273567,0.227,0.959,25,0.13992,0.15449161789559976,0.021,0.773,25,0.17548000000000002,0.280035729863173,0.0,0.941,25,0.10647999999999999,0.1914227694572061,0.0,0.676,25,0.06868,0.17687347643631215,0.0,0.684,25,0.19,0.3707412619783955,0.0,1.0,25,0.08144,0.2482005372006005,0.0,1.0,25,0.14332,0.2820958347796011,0.0,1.0,25,0.5864,0.3001755042193372,0.0,1.0,25
25,0.5308333333333333,0.22449243403993918,0.108,0.833,18,0.44216666666666665,0.23063805359199918,0.111,0.892,18,0.40455555555555556,0.3354463614915334,0.0,0.97,18,0.22905555555555557,0.3103473333545198,0.0,1.0,18,0.0811111111111111,0.20281718481804334,0.0,0.81,18,0.19416666666666668,0.3375130934279352,0.0,1.0,18,0.21094444444444443,0.3098603997290738,0.0,1.0,18,0.04844444444444444,0.11180404192536901,0.0,0.348,18,0.24305555555555555,0.18972750497434696,0.0,0.5,18
26,0.5239285714285714,0.356932543569987,0.021,0.949,14,0.45007142857142857,0.3573254203719014,0.041,0.947,14,0.3458571428571429,0.42516980447506225,0.0,1.0,14,0.1045,0.20854468253922137,0.0,0.75,14,0.12150000000000001,0.2785845404071198,0.0,1.0,14,0.15507142857142858,0.2896460610112636,0.0,1.0,14,0.09864285714285714,0.2683504044350214,0.0,1.0,14,0.03964285714285714,0.097511819514636,0.0,0.333,14,0.233,0.3045549085266765,0.0,1.0,14
27,0.50025,0.2868668126183616,0.0,0.822,12,0.4443333333333333,0.3116485005238881,0.089,0.957,12,0.6110833333333333,0.36319502858365066,0.0,1.0,12,0.22708333333333333,0.23929421158266595,0.0,0.667,12,0.04033333333333334,0.08276838805127269,0.0,0.25,12,0.16291666666666668,0.16633124581188388,0.0,0.5,12,0.04125,0.07590679092868377,0.0,0.25,12,0.40525000000000005,0.2749727672466361,0.0,1.0,12,0.10008333333333334,0.09404878650160374,0.0,0.333,12
28,0.8308,0.12061674842243095,0.5,0.915,10,0.1204,0.13042767259204535,0.022,0.475,10,0.24289999999999998,0.32106366623736443,0.0,1.0,10,0.05789999999999999,0.18309587652374912,0.0,0.579,10,0.20600000000000002,0.30851400112294564,0.0,1.0,10,0.058899999999999994,0.09573162718999634,0.0,0.222,10,0.15,0.3113194143926424,0.0,1.0,10,0.1723,0.3399594910508538,0.0,1.0,10,0.4332,0.39620443656722926,0.0,1.0,10
29,0.6978571428571428,0.24527742634212363,0.043,0.932,28,0.26392857142857146,0.2636509938552225,0.023,0.957,28,0.17142857142857143,0.2766009866578675,0.0,1.0,28,0.17342857142857143,0.25239466868986904,0.0,1.0,28,0.08932142857142857,0.14928919327102425,0.0,0.448,28,0.1055,0.20505563833948778,0.0,0.944,28,0.18632142857142855,0.3361567153896933,0.0,1.0,28,0.17410714285714285,0.28462650501050907,0.0,1.0,28,0.31307142857142856,0.29785379567479675,0.0,1.0,28
30,0.16635714285714284,0.251544645721607,0.0,0.784,14,0.8175714285714285,0.24586510193935282,0.216,1.0,14,0.8892142857142857,0.17889411503904873,0.375,1.0,14,0.10885714285714286,0.14410618795386063,0.0,0.571,14,0.1155,0.18884782233322153,0.0,0.6,14,0.25307142857142856,0.2826817901908336,0.0,1.0,14,0.017357142857142856,0.04491976974880564,0.0,0.143,14,0.22,0.22853614425462165,0.0,0.714,14,0.21864285714285714,0.13075908978132098,0.0,0.444,14
31,0.7367368421052631,0.27503269343141795,0.108,0.953,19,0.22773684210526315,0.28055339006749247,0.023,0.865,19,0.18273684210526317,0.31764460260997895,0.0,1.0,19,0.19657894736842105,0.287445321523063,0.0,1.0,19,0.13536842105263158,0.2630061702965067,0.0,1.0,19,0.16363157894736843,0.32369330658069867,0.0,1.0,19,0.07926315789473684,0.215090896058507,0.0,0.895,19,0.17415789473684212,0.3262530141466376,0.0,1.0,19,0.4754736842105263,0.35771580408367204,0.0,1.0,19
32,0.8262,0.07151743044281483,0.714,0.93,15,0.13773333333333332,0.06272213856898269,0.047,0.229,15,0.11666666666666667,0.17233259647995736,0.0,0.556,15,0.04386666666666667,0.09915706636202895,0.0,0.333,15,0.09493333333333333,0.1705568471074618,0.0,0.488,15,0.1118,0.18490468587124248,0.0,0.5,15,0.14666666666666667,0.2948768911806772,0.0,1.0,15,0.07946666666666666,0.14714563566493605,0.0,0.5,15,0.5414666666666667,0.291085374483321,0.0,1.0,15
33,0.6833,0.24376651900840213,0.128,0.943,20,0.2677,0.23555580409343613,0.049,0.809,20,0.28200000000000003,0.2576356055811345,0.0,0.865,20,0.24289999999999998,0.333656914872306,0.0,1.0,20,0.1278,0.21162270299061164,0.0,0.769,20,0.16665000000000002,0.25809265472123116,0.0,1.0,20,0.075,0.16662911857744053,0.0,0.667,20,0.23955,0.29363107447056225,0.0,1.0,20,0.2615,0.22178118661609264,0.0,0.727,20
34,0.72985,0.25047350421908793,0.0,0.979,20,0.22305000000000003,0.2677287462693302,0.0,1.0,20,0.2419,0.3566050299258566,0.0,1.0,20,0.0883,0.21875800135742404,0.0,0.925,20,0.03185,0.08356546441027696,0.0,0.312,20,0.1749,0.29292982813384905,0.0,1.0,20,0.20915,0.35534864643940295,0.0,1.0,20,0.055600000000000004,0.1134429603948958,0.0,0.4,20,0.32189999999999996,0.3222777324639499,0.0,1.0,20
35,0.45385185185185184,0.3004366954571428,0.0,0.865,27,0.5144444444444445,0.30973392220436974,0.054,1.0,27,0.5604074074074075,0.35067772398152997,0.0,1.0,27,0.13948148148148148,0.18353481547114842,0.0,0.767,27,0.061814814814814815,0.11641934713553581,0.0,0.333,27,0.16155555555555556,0.176839634726654,0.0,0.6,27,0.25925925925925924,0.2929427080495949,0.0,0.96,27,0.27122222222222225,0.28430310657862395,0.0,1.0,27,0.21337037037037038,0.20320984760892413,0.0,0.75,27
36,0.8228571428571428,0.0974694953357634,0.611,0.977,35,0.14434285714285713,0.09381205957129608,0.02,0.357,35,0.14777142857142855,0.24178017309291586,0.0,1.0,35,0.1078,0.19269433277175782,0.0,1.0,35,0.0842857142857143,0.2172847916267241,0.0,1.0,35,0.20077142857142857,0.31304539096866235,0.0,1.0,35,0.1755142857142857,0.31448373860780066,0.0,1.0,35,0.05551428571428572,0.18458528579248248,0.0,1.0,35,0.5574,0.36700314151564556,0.0,1.0,35
37,0.8406,0.0727204693787565,0.683,0.913,10,0.1254,0.06998761795251118,0.08,0.317,10,0.1066,0.1445846157483953,0.0,0.333,10,0.2667,0.35096693418168173,0.0,1.0,10,0.0343,0.07354824569250068,0.0,0.2,10,0.21000000000000002,0.41753243386991307,0.0,1.0,10,0.1333,0.32200760860575955,0.0,1.0,10,0.185,0.33002525155912943,0.0,1.0,10,0.45170000000000005,0.39680111166958976,0.0,1.0,10
38,0.8357142857142856,0.12134149431154312,0.487,0.957,14,0.12157142857142857,0.11366801477292363,0.022,0.462,14,0.14585714285714285,0.1952658373928918,0.0,0.5,14,0.044071428571428574,0.08909671865296317,0.0,0.25,14,0.10500000000000001,0.13028253321738284,0.0,0.333,14,0.15714285714285717,0.16722295441570362,0.0,0.5,14,0.11842857142857142,0.2006423202102205,0.0,0.571,14,0.13385714285714284,0.31146548324452783,0.0,1.0,14,0.6041428571428572,0.32221274795553156,0.0,1.0,14
39,0.8102727272727273,0.1541830671047187,0.421,1.0,11,0.12590909090909091,0.15362581459211505,0.0,0.553,11,0.147,0.23657768280207664,0.0,0.667,11,0.10236363636363635,0.18270592367368535,0.0,0.476,11,0.15172727272727274,0.14891345869940092,0.0,0.357,11,0.12145454545454547,0.15588993786409927,0.0,0.429,11,0.09336363636363637,0.2079472398120604,0.0,0.684,11,0.06427272727272727,0.11653247694019973,0.0,0.333,11,0.2738181818181818,0.35822697223459266,0.0,1.0,11
40,0.5875714285714286,0.31116325526734584,0.054,0.951,14,0.38385714285714284,0.3226676921546989,0.0,0.946,14,0.3605714285714286,0.3992979828660284,0.0,1.0,14,0.2562142857142857,0.3393414841382393,0.0,1.0,14,0.047214285714285716,0.13720068320721832,0.0,0.5,14,0.17192857142857143,0.2842881702362301,0.0,1.0,14,0.2367857142857143,0.30121144593928556,0.0,1.0,14,0.12157142857142857,0.20752931740459607,0.0,0.5,14,0.509,0.3373918060196939,0.0,1.0,14
41,0.7593,0.0994038340418629,0.587,0.907,10,0.2077,0.11218045977600358,0.044,0.413,10,0.2183,0.22198751216128254,0.0,0.632,10,0.1169,0.27596636268453684,0.0,0.882,10,0.0495,0.08852149770284931,0.0,0.259,10,0.0632,0.11480011614395984,0.0,0.333,10,0.1911,0.3060332044439332,0.0,0.8,10,0.0708,0.1495874326272097,0.0,0.375,10,0.6157,0.24949595855110224,0.364,1.0,10
42,0.67096,0.23887260900599994,0.1,0.977,25,0.29028,0.2430403807326401,0.0,0.85,25,0.27527999999999997,0.28959231688703346,0.0,1.0,25,0.18928,0.24171341846630418,0.0,1.0,25,0.16384,0.30214616771798825,0.0,1.0,25,0.15144,0.31393086818597493,0.0,1.0,25,0.26292000000000004,0.36941010634072624,0.0,1.0,25,0.12332000000000001,0.28780863433886067,0.0,1.0,25,0.46724000000000004,0.28218467357388494,0.0,1.0,25
43,0.7452,0.185581847771333,0.359,0.914,10,0.2262,0.18924105732577637,0.047,0.615,10,0.1908,0.24849135911648026,0.0,0.708,10,0.1847,0.24459447163735232,0.0,0.708,10,0.11259999999999999,0.15173968938064072,0.0,0.412,10,0.1928,0.3066031818346168,0.0,1.0,10,0.154,0.3264628615937807,0.0,1.0,10,0.09390000000000001,0.12113853410226015,0.0,0.333,10,0.5524,0.28627849688332824,0.0,1.0,10
44,0.8599090909090908,0.05671058903847597,0.767,0.925,11,0.06718181818181818,0.04970677656380101,0.0,0.133,11,0.10909090909090909,0.16854996561581054,0.0,0.5,11,0.05909090909090909,0.13568010505999364,0.0,0.4,11,0.008272727272727272,0.02743753235657649,0.0,0.091,11,0.31127272727272726,0.3941284285379807,0.0,1.0,11,0.045454545454545456,0.15075567228888181,0.0,0.5,11,0.1439090909090909,0.21108787485095135,0.0,0.5,11,0.3590909090909091,0.3800119615342271,0.0,1.0,11
45,0.7924117647058824,0.15563180058375337,0.276,0.907,17,0.16852941176470587,0.15695027781396997,0.023,0.69,17,0.11823529411764708,0.2088104790868279,0.0,0.684,17,0.061764705882352944,0.14212605734512793,0.0,0.545,17,0.1071764705882353,0.18729763589475631,0.0,0.6,17,0.16258823529411767,0.29292747797525104,0.0,1.0,17,0.19117647058823528,0.39060661721451256,0.0,1.0,17,0.061294117647058825,0.2421125163807838,0.0,1.0,17,0.3417058823529412,0.33525210005044753,0.0,1.0,17
46,0.3520625,0.2742819641050671,0.0,0.737,16,0.62575,0.28318250887604857,0.229,1.0,16,0.6506875,0.30519932694333823,0.0,1.0,16,0.1910625,0.17791925837300468,0.0,0.556,16,0.0819375,0.15169287777172225,0.0,0.5,16,0.1496875,0.21408213961001044,0.0,0.714,16,0.3693125,0.34316909704497967,0.0,1.0,16,0.10125,0.18504431901574284,0.0,0.538,16,0.4630625,0.2200861857697267,0.0,0.75,16
47,0.4799230769230769,0.3245677796543329,0.0,0.956,13,0.4706923076923077,0.33284540571046506,0.022,0.978,13,0.39499999999999996,0.3701261046364243,0.0,1.0,13,0.18946153846153846,0.28971612985375167,0.0,0.968,13,0.18084615384615385,0.30679603597880417,0.0,1.0,13,0.0026153846153846158,0.009429903335828896,0.0,0.034,13,0.30169230769230765,0.34203006315609763,0.0,1.0,13,0.04892307692307692,0.13788126627552993,0.0,0.5,13,0.3314615384615385,0.27647200442498554,0.0,0.8,13
48,0.448875,0.2881248329367649,0.0,0.9,32,0.5251875,0.2960441812602716,0.1,1.0,32,0.49978125,0.35170182884268647,0.0,1.0,32,0.22575,0.287905338385671,0.0,1.0,32,0.04759375,0.14208308777136416,0.0,0.697,32,0.18596875,0.24708970349365156,0.0,1.0,32,0.2803125,0.3178880344073284,0.0,1.0,32,0.10534375,0.17482131142231874,0.0,0.632,32,0.34384375,0.20747422838402943,0.0,0.889,32
49,0.5030833333333333,0.2613219742815829,0.0,0.78,12,0.4724166666666667,0.27816491456862363,0.122,1.0,12,0.43116666666666664,0.38285217496938406,0.0,0.967,12,0.18475,0.34640284614619116,0.0,1.0,12,0.026083333333333333,0.06701486718812792,0.0,0.222,12,0.09075,0.14533042289273712,0.0,0.429,12,0.33375,0.36593966840053144,0.0,1.0,12,0.16474999999999998,0.20189741994839402,0.0,0.5,12,0.2986666666666667,0.2078737962118245,0.0,0.591,12
50,0.4672083333333334,0.2636425411286153,0.068,0.909,24,0.5021666666666667,0.26028106324521183,0.068,0.886,24,0.44095833333333334,0.31793798672979784,0.0,0.944,24,0.207125,0.2281763834329086,0.0,1.0,24,0.08629166666666667,0.23257116333391972,0.0,1.0,24,0.11708333333333333,0.15944793798458554,0.0,0.429,24,0.3754166666666667,0.3639741888443843,0.0,1.0,24,0.09791666666666667,0.17712484338716444,0.0,0.5,24,0.41450000000000004,0.20358760532870923,0.0,0.8,24
51,0.45620000000000005,0.3060064632578135,0.0,0.75,10,0.5142,0.3138664967430863,0.159,0.977,10,0.46790000000000004,0.3818145128491349,0.0,1.0,10,0.0807,0.08833779862927688,0.0,0.279,10,0.1399,0.13755116219873326,0.0,0.333,10,0.0875,0.11858541225631423,0.0,0.25,10,0.2573,0.238995606654181,0.0,0.778,10,0.0726,0.12522442076350587,0.0,0.333,10,0.3493,0.23252863622931835,0.0,0.667,10
52,0.8064666666666667,0.13658951364616262,0.444,0.952,15,0.159,0.14330935569100656,0.0,0.533,15,0.12986666666666666,0.28184212061432723,0.0,1.0,15,0.12639999999999998,0.2262583226567115,0.0,0.778,15,0.03553333333333333,0.09708234109445936,0.0,0.333,15,0.10086666666666666,0.178526855389429,0.0,0.5,15,0.1560666666666667,0.34902199412207874,0.0,1.0,15,0.049933333333333337,0.1096966379655839,0.0,0.333,15,0.4432,0.37150085560370616,0.0,1.0,15
53,0.8280588235294117,0.08534739745955602,0.61,0.939,34,0.12405882352941176,0.0737431830137418,0.022,0.357,34,0.14211764705882352,0.20666174452191524,0.0,0.75,34,0.10270588235294117,0.22210569820801668,0.0,1.0,34,0.12588235294117647,0.2423765871163605,0.0,1.0,34,0.12191176470588237,0.24048894230826712,0.0,1.0,34,0.09944117647058824,0.21921073176235256,0.0,1.0,34,0.19079411764705884,0.33827349338661716,0.0,1.0,34,0.562,0.2967096325713172,0.0,1.0,34
54,0.7265416666666668,0.21537893384666837,0.082,0.932,24,0.22858333333333333,0.21536155982272087,0.023,0.918,24,0.124375,0.1951097377954486,0.0,0.844,24,0.20575,0.27569915077694823,0.0,1.0,24,0.09483333333333333,0.1344258860509378,0.0,0.444,24,0.10545833333333333,0.21376744356317737,0.0,1.0,24,0.25645833333333334,0.3062014084491316,0.0,1.0,24,0.09704166666666665,0.22299960599822213,0.0,1.0,24,0.5175,0.28845209081518575,0.0,1.0,24
