,smooth,smooth,smooth,smooth,smooth,disk,disk,disk,disk,disk,spiral,spiral,spiral,spiral,spiral,bar,bar,bar,bar,bar,merger,merger,merger,merger,merger,disturbed,disturbed,disturbed,disturbed,disturbed,ring,ring,ring,ring,ring,irregular,irregular,irregular,irregular,irregular,bulge,bulge,bulge,bulge,bulge
,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count,mean,std,min,max,count
cluster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0.46316666666666667,0.33925127006751826,0.0,0.878,12,0.5194166666666666,0.3387652601952442,0.122,0.98,12,0.6583333333333333,0.32444983737042765,0.0,1.0,12,0.21458333333333335,0.3096541937338645,0.0,0.824,12,0.11358333333333333,0.22577964250502522,0.0,0.667,12,0.124,0.1734494948759646,0.0,0.5,12,0.12483333333333334,0.14641897128280593,0.0,0.5,12,0.22583333333333333,0.2355086693379531,0.0,0.75,12,0.32958333333333334,0.24971709750811774,0.0,0.6,12
14,0.7580701754385966,0.17161791652733394,0.031,1.0,57,0.19889473684210526,0.17662456998335344,0.0,0.938,57,0.1268421052631579,0.21956033904419758,0.0,1.0,57,0.14528070175438598,0.25392544985726234,0.0,1.0,57,0.07833333333333332,0.18566418738192478,0.0,1.0,57,0.21142105263157895,0.3295837714542617,0.0,1.0,57,0.16087719298245615,0.3174356554695905,0.0,1.0,57,0.13094736842105265,0.2347867133205789,0.0,1.0,57,0.43863157894736843,0.31322815917354585,0.0,1.0,57
15,0.3610769230769231,0.3399964366329108,0.0,0.894,13,0.614,0.3542515584534056,0.07,1.0,13,0.6862307692307692,0.3276029491742898,0.0,1.0,13,0.24753846153846154,0.30682693693802254,0.0,1.0,13,0.062461538461538464,0.14080223446653548,0.0,0.417,13,0.2290769230769231,0.2831143648594038,0.0,0.667,13,0.2380769230769231,0.2241173284756824,0.0,0.722,13,0.19784615384615384,0.19014855865605285,0.0,0.667,13,0.3261538461538462,0.23588798406370984,0.0,0.704,13
16,0.7786571428571428,0.17817373260836358,0.162,0.933,35,0.18111428571428573,0.18024244643201642,0.0,0.784,35,0.1403714285714286,0.22363876935733631,0.0,0.821,35,0.11919999999999999,0.1977273523879611,0.0,1.0,35,0.12234285714285714,0.2142230754387122,0.0,1.0,35,0.22271428571428573,0.29228688278597026,0.0,1.0,35,0.14194285714285715,0.2892747465500517,0.0,1.0,35,0.18180000000000002,0.260866294352896,0.0,1.0,35,0.4399714285714286,0.3614110813850333,0.0,1.0,35
17,0.7033333333333333,0.21972310398372408,0.261,0.956,12,0.23916666666666667,0.2316776103802764,0.0,0.674,12,0.211,0.3305947807980475,0.0,0.806,12,0.19516666666666668,0.33831530031058665,0.0,1.0,12,0.12875,0.1663261445583236,0.0,0.5,12,0.17408333333333334,0.18700241045278404,0.0,0.5,12,0.05308333333333334,0.11667083325893124,0.0,0.333,12,0.14008333333333334,0.22811100102335877,0.0,0.571,12,0.3665833333333333,0.3402273192850315,0.0,1.0,12
18,0.7050483870967742,0.2338695466139648,0.0,0.952,62,0.24912903225806451,0.24403214541483967,0.022,1.0,62,0.33262903225806456,0.37583678153744493,0.0,1.0,62,0.17237096774193547,0.2541561565852688,0.0,1.0,62,0.06466129032258065,0.13121212253426556,0.0,0.5,62,0.24938709677419355,0.26812557339699233,0.0,1.0,62,0.0905,0.16562111115137584,0.0,0.636,62,0.17556451612903226,0.2791655376452803,0.0,1.0,62,0.3021451612903226,0.3067796692546726,0.0,1.0,62
19,0.6465,0.28382555283914174,0.0,0.958,10,0.2999,0.3109077926903016,0.021,1.0,10,0.3533,0.4597922356891208,0.0,1.0,10,0.1266,0.2917629174518242,0.0,0.925,10,0.0125,0.03952847075210474,0.0,0.125,10,0.14730000000000001,0.258102499019285,0.0,0.667,10,0.2536,0.36701746855186906,0.0,1.0,10,0.085,0.1453921899170959,0.0,0.4,10,0.3772,0.3164405508499538,0.0,1.0,10
20,0.8039090909090909,0.18176603343059147,0.324,0.979,11,0.127,0.18928391373806705,0.0,0.676,11,0.08836363636363637,0.1545381976905857,0.0,0.389,11,0.045454545454545456,0.10772684311383458,0.0,0.333,11,0.08427272727272728,0.19936102473105966,0.0,0.615,11,0.09981818181818182,0.164485147160355,0.0,0.5,11,0.1679090909090909,0.33889244740638724,0.0,1.0,11,0.05518181818181819,0.1635156372839113,0.0,0.545,11,0.3851818181818182,0.3762716620161073,0.0,1.0,11
21,0.5497678571428571,0.24663767986637838,0.0,0.955,56,0.4185892857142857,0.24775668245538546,0.043,0.983,56,0.36657142857142855,0.376957574518689,0.0,1.0,56,0.22728571428571429,0.27522022350941333,0.0,1.0,56,0.12185714285714286,0.21978720523364317,0.0,0.808,56,0.12796428571428572,0.19610145465926687,0.0,1.0,56,0.14294642857142859,0.2777866034889409,0.0,1.0,56,0.10282142857142858,0.17617523375041394,0.0,0.667,56,0.30562500000000004,0.3267690628785801,0.0,1.0,56
22,0.6980000000000001,0.26300190113381317,0.145,0.975,14,0.25542857142857145,0.2607980988267521,0.025,0.806,14,0.42128571428571426,0.39681703370918725,0.0,1.0,14,0.4217142857142857,0.38212753178677217,0.0,1.0,14,0.11307142857142857,0.1537357694656218,0.0,0.444,14,0.12085714285714287,0.1712833267483383,0.0,0.5,14,0.104,0.27896953238660316,0.0,1.0,14,0.2095,0.23919922497944937,0.0,0.8,14,0.20464285714285715,0.283963596567983,0.0,1.0,14
